Informe de anuncio
25 de mayo de 2026 - 1 de junio de 2026
Estado del anuncio,URL final,URL del contador,Título,Título largo,Título largo 1,Título largo 2,Título largo 3,Título largo 4,Título largo 5,Título 1,Posición del título 1,Título 2,Posición del título 2,Título 3,Posición del título 3,Título 4,Posición del título 4,Título 5,Posición del título 5,Título 6,Posición del título 6,Título 7,Posición del título 7,Título 8,Posición del título 8,Título 9,Posición del título 9,Título 10,Posición del título 10,Título 11,Posición del título 11,Título 12,Posición del título 12,Título 13,Posición del título 13,Título 14,Posición del título 14,Título 15,Posición del título 15,Descripción,Descripción 1,Posición de la descripción 1,Descripción 2,Posición de la descripción 2,Descripción 3,Posición de la descripción 3,Descripción 4,Posición de la descripción 4,Descripción 5,ID de imagen,ID de imagen cuadrada,ID de imagen vertical,ID de logotipo,ID de logotipo horizontal,Nombre de la empresa,ID de imagen de la Red de Display,Texto de llamado a la acción,Texto de llamado a la acción 1,Texto de llamado a la acción 2,Texto de llamado a la acción 3,Texto de llamado a la acción 4,Texto de llamado a la acción 5,Título de llamado a la acción,ID de video,Banner complementario,Color de los elementos destacados,Color principal,Permitir color flexible,Preferencia de formato del anuncio,Texto promocional,Prefijo del precio,Habilitar las mejoras de los recursos,Habilitar los videos generados automáticamente,Nombre del anuncio,ad.display_url,Ruta 1,Ruta 2,Título de la tarjeta 1,Texto de llamado a la acción de la tarjeta 1,ID de imagen de la tarjeta 1,ID de imagen cuadrada de la tarjeta 1,ID de imagen vertical de la tarjeta 1,URL final de la tarjeta 1,URL final para dispositivos móviles de la tarjeta 1,Título de la tarjeta 2,Texto de llamado a la acción de la tarjeta 2,ID de imagen de la tarjeta 2,ID de imagen cuadrada de la tarjeta 2,ID de imagen vertical de la tarjeta 2,URL final de la tarjeta 2,URL final para dispositivos móviles de la tarjeta 2,Título de la tarjeta 3,Texto de llamado a la acción de la tarjeta 3,ID de imagen de la tarjeta 3,ID de imagen cuadrada de la tarjeta 3,ID de imagen vertical de la tarjeta 3,URL final de la tarjeta 3,URL final para dispositivos móviles de la tarjeta 3,Título de la tarjeta 4,Texto de llamado a la acción de la tarjeta 4,ID de imagen de la tarjeta 4,ID de imagen cuadrada de la tarjeta 4,ID de imagen vertical de la tarjeta 4,URL final de la tarjeta 4,URL final para dispositivos móviles de la tarjeta 4,Título de la tarjeta 5,Texto de llamado a la acción de la tarjeta 5,ID de imagen de la tarjeta 5,ID de imagen cuadrada de la tarjeta 5,ID de imagen vertical de la tarjeta 5,URL final de la tarjeta 5,URL final para dispositivos móviles de la tarjeta 5,Título de la tarjeta 6,Texto de llamado a la acción de la tarjeta 6,ID de imagen de la tarjeta 6,ID de imagen cuadrada de la tarjeta 6,ID de imagen vertical de la tarjeta 6,URL final de la tarjeta 6,URL final para dispositivos móviles de la tarjeta 6,Título de la tarjeta 7,Texto de llamado a la acción de la tarjeta 7,ID de imagen de la tarjeta 7,ID de imagen cuadrada de la tarjeta 7,ID de imagen vertical de la tarjeta 7,URL final de la tarjeta 7,URL final para dispositivos móviles de la tarjeta 7,Título de la tarjeta 8,Texto de llamado a la acción de la tarjeta 8,ID de imagen de la tarjeta 8,ID de imagen cuadrada de la tarjeta 8,ID de imagen vertical de la tarjeta 8,URL final de la tarjeta 8,URL final para dispositivos móviles de la tarjeta 8,Título de la tarjeta 9,Texto de llamado a la acción de la tarjeta 9,ID de imagen de la tarjeta 9,ID de imagen cuadrada de la tarjeta 9,ID de imagen vertical de la tarjeta 9,URL final de la tarjeta 9,URL final para dispositivos móviles de la tarjeta 9,Título de la tarjeta 10,Texto de llamado a la acción de la tarjeta 10,ID de imagen de la tarjeta 10,ID de imagen cuadrada de la tarjeta 10,ID de imagen vertical de la tarjeta 10,URL final de la tarjeta 10,URL final para dispositivos móviles de la tarjeta 10,URL final para celulares,Plantilla de seguimiento,Sufijo de la URL final,Parámetro personalizado,Campaña,Grupo de anuncios,Estado,Motivos del estado,Tipo de anuncio,Calidad del anuncio,Mejoras en la efectividad del anuncio,Código de moneda,CPV prom. de TrueView,CPM prom.,Impr.,Interacciones,Porcentaje de interacción,Costo prom.,Costo,Video,Conv. (comparable con otras plataformas),Costo/conv. (comparable con otras plataformas),Valor de conv./costo (comparable con otras plataformas),Porcentaje de conv.,Conversiones,Costo/conv.
Detenido,https://inverfin.com.py/, --,Inverfin, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Comprá hoy y disfrutá todo el año. Descuentos imperdibles y hasta 12 cuotas sin interés, --, --, --, --, --, --, --, --, --, --, --, --,328167069168, --,Inverfin, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anuncio carrusel MARZO 2026, --, --, --,Promo en Climatización,Contacto,324876817927,324925460856, --,https://inverfin.com.py/collections/climatizacion, --,Promo en Electro,Contacto,337543106088,337499000833, --,https://inverfin.com.py/collections/electrodomesticos, --,Promo Motos Taiga,Contacto,337401833516,337401860369, --,https://inverfin.com.py/collections/motos, --,Promo en Tecnología,Comprar,324925912314,324877186156, --,https://inverfin.com.py/collections/tecnologia, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Generación de demanda - Inverfin - TV Pasionista,Similares a compradores hotsale 2026,Detenido,detenido; grupo de anuncios detenido,Anuncio de carrusel de generación de demanda,Promedio, --;--,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/, --,Inverfin Promo Verano, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Comprá hoy y disfrutá todo el verano. Descuentos imperdibles y hasta 12 cuotas sin interés, --, --, --, --, --, --, --, --, --, --, --, --,321152650274, --,Inverfin, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anuncio carrusel Promo verano Enero 2026, --, --, --,Promo en Climatización,Contacto,321149665088,321149675438, --,https://inverfin.com.py/collections/climatizacion, --,Promo en Electro,Contacto,321230044336,321152701478, --,https://inverfin.com.py/collections/electrodomesticos, --,Promo Motos Taiga,Contacto,313996290903,313996164996, --,https://inverfin.com.py/collections/motos, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Generación de demanda - Inverfin - TV Pasionista,Remarketing visitas hotsale 2026,Detenido,detenido; grupo de anuncios detenido,Anuncio de carrusel de generación de demanda,Promedio, --;--,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/collections/televisores, --, --, --, --, --, --, --, --,Equipamiento de Cocina, --,Heladeras y Lavarropas, --,Equipá tu Cocina en Cuotas, --,Ofertas en Línea Blanca Py, --,Garantía para tu Hogar, --,Hornos Eléctricos y Anafes, --,Lavarropas Automático Ofertas, --,Ahorrá con Inverfín, --,Electro Cocina en Promo, --,Heladeras en Oferta, --,Cocinas a Gas 4 hornallas, --,Electrodomésticos Ofertas, --, --, --, --, --, --, --, --,Accedé a cuotas y promociones exclusivas., --,"Marcas destacadas en heladeras, cocinas, anafes, hornos, lavarropas a precio imperdible.", --,Ahorrá en Inverfín. Envíos a todo el país. ¡Comprá online y recibí en casa!, --,Los electrodomésticos que necesitás con la confianza de siempre. ¡Aprovechá hoy!, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Electro, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,AI Max - Categorías,Linea blanca,Apto,,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus títulos;Incluya más palabras clave en sus descripciones;Agrega 3 vínculos a sitios más en tu anuncio,USD,0,24.82,"8,255",644,7.80%,0.32,204.86, --,0.00,0,0.00,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/pages/televisores-pasionista, --, --, --, --, --, --, --, --,Televisores, --,Smart TV Ofertas, --,Smart TV 4K en Oferta PY, --,Lo mejor en Smart TV, --,Televisores Ofertas, --,Tu Cine en Casa con Inverfín, --,Televisores 4K en Cuotas, --,Descuentos en Audio y TV, --,Televisores Garantía Oficial, --,Disfrutá el Mejor Fútbol en 4K, --,Promo Pasionista, --, --, --, --, --, --, --, --, --, --,"Promo pasionista, comprando Televisores participas de sorteos de 100 TVs Fama.", --,Accedé a cuotas y promociones exclusivas. Marcas destacadas. Es ahora equipate., --,Ahorrá en Inverfín. Envíos a todo el país. ¡Comprá online y recibí en casa!, --,Disfrutá tus series y fútbol con la mejor definición. Smart TVs de todas las pulgadas., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Televisores,Pasionista, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,AI Max - Categorías,Smart TV,Apto,,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus títulos;Incluya más palabras clave en sus descripciones;Agrega 4 vínculos a sitios más en tu anuncio,USD,0,20.51,"2,686",195,7.26%,0.28,55.10, --,0.00,0,0.00,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/collections/televisores, --, --, --, --, --, --, --, --,Televisores, --,Smart TV Ofertas, --,Smart TV 4K en Oferta PY, --,Lo mejor en Smart TV, --,Televisores Ofertas, --,Tu Cine en Casa con Inverfín, --,Televisores 4K en Cuotas, --,Descuentos en Audio y TV, --,Televisores Garantía Oficial, --,Disfrutá el Mejor Fútbol en 4K, --, --, --, --, --, --, --, --, --, --, --, --,Accedé a cuotas y promociones exclusivas., --,Marcas destacadas. Te asesoramos personalmente en WhatsApp., --,Ahorrá en Inverfín. Envíos a todo el país. ¡Comprá online y recibí en casa!, --,Disfrutá tus series y fútbol con la mejor definición. Smart TVs de todas las pulgadas., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Televisores, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,AI Max - Categorías,Smart TV,Apto,,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus títulos;Incluya más palabras clave en sus descripciones;Agrega 4 vínculos a sitios más en tu anuncio,USD,0,23.84,"6,541",562,8.59%,0.28,155.93, --,0.00,0,0.00,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/pages/hot-sale-en-inverfin, --, --, --, --, --, --, --, --,Inverfin - Llegó Hotsale,1,Descuentos Imperdibles,2,Electro y Tecnología,2,Inverfin Tienda Online,1,Aprovechá Hasta 50% Off,2,Todos los Medios de Pago, --,Beneficios con Tarjeta Crédito, --,Renová Tu Hogar Hoy, --,Hasta 12 Cuotas Sin Interés, --,La Calidad de Siempre, --,Inverfin Electrodomésticos, --,Inverfin Catálogo, --,Hotsale en Inverfín,1,Motos Taiga Promo, --,Inverfín 72 Hs de Ofertas,1, --,Descuentos imperdibles de Hotsale y financiación exclusiva + envío a todo el país.,1,¿Necesitas asesoramiento técnico? Escribinos por WhatsApp al instante., --,Las mejores ofertas del Hot Sale. Comprá en cuotas y con hasta 50% Off.,2,"Aires, Electro cocina, motos y más con importantes descuentos + envío gratis.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hotsale, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Brand - Inverfin,Brand Inverfin,Detenido,rechazado; detenido,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 3 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/pages/dia-de-la-madre, --, --, --, --, --, --, --, --,Inverfin,1,Descuentos Imperdibles,2,Electro y Tecnología,2,Inverfin Tienda Online,1,Precios Imperdibles, --,Todos los Medios de Pago, --,Beneficios con Tarjeta Crédito, --,Renová Tu Hogar Hoy, --,Hasta 12 Cuotas Sin Interés, --,La Calidad de Siempre, --,Inverfin Electrodomésticos,1,Inverfin Catálogo, --,Comprá en Inverfin,1,Promo Día de la Madre,2,Todo para la Reina de la Casa,2, --,Día de la Madre. Aprovechá los descuentos y financiación exclusiva + envío a todo el país.,1,¿Necesitas asesoramiento técnico? Escribinos por WhatsApp al instante., --,Equipate con las mejores promos., --,"Aires, Electro cocina, motos y más con importantes descuentos + envío gratis.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Día-de-la,Madre, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Brand - Inverfin,Brand Inverfin,Detenido,detenido,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 3 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/, --, --, --, --, --, --, --, --,Inverfin - Se Viene el Hotsale,1,Descuentos Imperdibles,2,Electro y Tecnología,2,Inverfin Tienda Online,1,"{GLOBAL_COUNTDOWN(2026-04-06 00:00:00,5)}",2,Todos los Medios de Pago, --,Beneficios con Tarjeta Crédito, --,Renová Tu Hogar Hoy, --,Hasta 12 Cuotas Sin Interés, --,La Calidad de Siempre, --,Inverfin Electrodomésticos, --,Inverfin Catálogo, --,Llega Hotsale a Inverfín,1,Motos Taiga Promo, --,Inverfín 72 Hs de Ofertas,1, --,Aprovechá los descuentos y financiación exclusiva + envío a todo el país.,1,¿Necesitas asesoramiento técnico? Escribinos por WhatsApp al instante., --,Anticipate a las mejores ofertas del Hot Sale. Comprá en cuotas y con hasta 50% Off,2,"Aires, Electro cocina, motos y más con importantes descuentos + envío gratis.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Se-viene,Hotsale, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Brand - Inverfin,Brand Inverfin,Detenido,detenido,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 3 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/collections/lavarropas-hotsale-2024, --, --, --, --, --, --, --, --,Lavarropas Automáticos Hoy, --,Consultá con un experto, --,Hasta 12 Cuotas SIN Interés, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,La Lavadora que buscás con entrega garantizada. ¡Te ayudamos a encontrarla!, --,El mejor precio garantizado. Financiación disponible. Consultá stock y cuotas por WhatsApp, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Inverfin,Lavarropas, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Brand - Inverfin,Lavarropas,No apto,grupo de anuncios detenido,Anuncio de búsqueda responsivo,Deficiente,Agregue más títulos para aumentar sus probabilidades de tener un mejor rendimiento;Incluya más palabras clave en sus títulos;Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 6 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/, --, --, --, --, --, --, --, --,Inverfin,1,Descuentos Imperdibles,2,Electro y Tecnología,2,Inverfin Tienda Online,1,Precios Imperdibles, --,Todos los Medios de Pago, --,Beneficios con Tarjeta Crédito, --,Renová Tu Hogar Hoy, --,Hasta 12 Cuotas, --,La Calidad de Siempre, --,Inverfin Electrodomésticos,1,Inverfin Catálogo, --,Comprá en Inverfin,1,Motos Taiga Promo, --, --, --, --,Aprovechá los descuentos y financiación exclusiva + envío a todo el país.,1,¿Necesitas asesoramiento técnico? Escribinos por WhatsApp al instante., --,Equipate con las mejores promos., --,"Aires, Electro cocina, motos y más con importantes descuentos + envío gratis.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Inverfin, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Brand - Inverfin,Brand Inverfin,Apto,,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 3 vínculos a sitios más en tu anuncio,USD,0,18.02,"26,137","15,636",59.82%,0.03,470.95, --,0.00,0,0.00,0.00%,0.30,1589.88
Habilitado,https://inverfin.com.py/pages/dia-de-la-madre, --, --, --, --, --, --, --, --,Promo Dia de la Madre, --,Todo para la Reina de la Casa, --,Promo en Tecnología, --,El regalo para Mamá en Inverfín, --,Ofertas Imperdibles, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Descuentos y financiación exclusiva en Celulares, audio, informática, Televisores y más.", --,"Para mamá, siempre conectada y cerca de quienes más quiere se merece lo mejor.", --,"Aprovechá y ahorrá con Inverfín y que mamá disfrute todo el año,", --, --, --, --,355569559836,355411917914; 355558317312; 355400608982; 355400680451; 355483318045; 355483337287; 355483496563,355494559579,344879771569, --,Inverfín, --,Comprar, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anuncio Día de la Madre, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Generación de demanda - Inverfin,Similares a compradores Día de la madre 2026,No apto,grupo de anuncios detenido,Anuncio con imagen de generación de demanda,Buena, --;--,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/, --,Inverfin Promo Verano, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Comprá hoy y disfrutá todo el verano. Descuentos imperdibles y hasta 12 cuotas sin interés, --, --, --, --, --, --, --, --, --, --, --, --,328167069168, --,Inverfin, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anuncio carrusel Promo verano Enero 2026 Nueva, --, --, --,Promo en Climatización,Contacto,324876817927,324925460856,324875023189,https://inverfin.com.py/collections/climatizacion, --,Promo en Electro,Contacto,324875798656,324796685963,324924554706,https://inverfin.com.py/collections/electrodomesticos, --,Promo Motos Taiga,Contacto,324924807273,324876356605,324797239850,https://inverfin.com.py/collections/motos, --,Promo en Tecnología,Comprar,324925912314,324877186156,324877185589,https://inverfin.com.py/collections/tecnologia, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Generación de demanda - Inverfin,Similares a compradores hotsale 2026,Detenido,detenido; grupo de anuncios detenido,Anuncio de carrusel de generación de demanda,Buena, --,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/pages/dia-de-la-madre, --, --, --, --, --, --, --, --,Promo Dia de la Madre, --,Todo para la Reina de la Casa, --,Promo en Tecnología, --,El regalo para Mamá en Inverfín, --,Ofertas Imperdibles, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Descuentos y financiación exclusiva en Celulares, audio, informática, Televisores y más.", --,"Para mamá, siempre conectada y cerca de quienes más quiere se merece lo mejor.", --,"Aprovechá y ahorrá con Inverfín y que mamá disfrute todo el año,", --, --, --, --,355569559836,355411917914; 355558317312; 355400608982; 355400680451; 355483318045; 355483337287; 355483496563,355494559579,344879771569, --,Inverfín, --,Comprar, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anuncio Día de la Madre, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Generación de demanda - Inverfin,Similares a compradores Día de la madre 2026,No apto,grupo de anuncios detenido,Anuncio con imagen de generación de demanda,Buena, --;--,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Detenido,https://inverfin.com.py/collections/televisores, --, --, --, --, --, --, --, --,Smart TV 4K en Oferta PY,1,Te asesoramos en WhatsApp, --,Precios en 55 y 65 Pulgadas, --,Lo mejor en Smart TV,1,Equipate en Inverfin,2,Televisores en Promo,1,Todo en Smart TVs,1,Ofertas Imperdibles,2,Smart TV,1, --, --, --, --, --, --, --, --, --, --, --, --, --,Las mejores marcas y tecnología. Te asesoramos personalmente en WhatsApp., --,Accedé a cuotas y promociones exclusivas., --,Renovate en Inverfín. Envíos a todo el país., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Inverfin,SmartTV, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Tecnología,Smart TV,Detenido,detenido,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 2 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Habilitado,https://inverfin.com.py/collections/smartphones, --, --, --, --, --, --, --, --,Celulares Libres y Financiados,1,Accedé a muchas cuotas, --,Consulta en WhatsApp Ahora, --,Celulares en Promo,1,Smartphones Todas las Marcas,1,Renová tu Celular en Inverfin, --,Descuentos Imperdibles, --,Celulares Ofertas,1,Celulares Samsung Promo, --,Iphone Promo, --, --, --, --, --, --, --, --, --, --, --, --,Las mejores marcas y tecnología. Te asesoramos personalmente en WhatsApp., --,Accedé a cuotas y promociones exclusivas en Inverfín., --,Hasta 12 cuotas y envíos gratis a todo el país., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Inverfin,Celulares, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Tecnología,Celulares,Apto,,Anuncio de búsqueda responsivo,Promedio,Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 2 vínculos a sitios más en tu anuncio,USD,0,74.09,"18,002","3,429",19.05%,0.39,1333.78, --,0.00,0,0.00,0.61%,21.00,63.51
Detenido,https://inverfin.com.py/collections/televisores, --, --, --, --, --, --, --, --,Smart TV 4K en Oferta PY,1,Te asesoramos en WhatsApp, --,Precios en 55 y 65 Pulgadas, --,Lo mejor en Smart TV,1,Equipate en Inverfin,2,Televisores Ofertas,1,Promo Día de la Madre,2, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Las mejores marcas y tecnología. Te asesoramos personalmente en WhatsApp., --,Accedé a cuotas y promociones exclusivas para regalarle a mamá.,1, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,TV,Día-de-la-madre, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search Tecnología,Smart TV,Detenido,detenido,Anuncio de búsqueda responsivo,Promedio,Agregue más títulos para aumentar sus probabilidades de tener un mejor rendimiento;Incluya más palabras clave en sus descripciones;Agregue más títulos originales o deje algunos elementos sin fijar;Agrega 2 vínculos a sitios más en tu anuncio,USD,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
